FIELD,YEAR,MONTH,PRODUCTION
Ureterp,2014,JUL,3894.13643913
Ureterp,2014,JUN,3372.90715729
Ureterp,2014,MAR,5033.314884585
Ureterp,2014,MAY,2873.882781285
Ureterp,2014,NOV,3014.4829074
Ureterp,2014,OCT,3938.912306305
Ureterp,2014,SEP,3903.846931705
Ureterp,2015,APR,3420.2106008050005
Ureterp,2015,AUG,4351.752236640001
Ureterp,2015,DEC,3206.84032816
Ureterp,2015,FEB,5071.848819705
Ureterp,2015,JAN,4036.439198055
Ureterp,2015,JUL,967.9119402900002
Ureterp,2015,JUN,2211.265351825
Ureterp,2015,MAR,4722.0601040050005
Ureterp,2015,MAY,3228.33738603
Ureterp,2015,NOV,2189.538322485
Ureterp,2015,OCT,2280.062688465
Ureterp,2015,SEP,2276.214358545
Ureterp,2016,APR,2078.5454407600005
Ureterp,2016,AUG,2263.4583263649997
Ureterp,2016,DEC,101.669542955
Ureterp,2016,FEB,1866.538118295
Ureterp,2016,JAN,2690.12819235
Ureterp,2016,JUL,2593.729004735
Ureterp,2016,JUN,2604.69273633
Ureterp,2016,MAR,2542.0117968600002
Ureterp,2016,MAY,2556.083308045
Ureterp,2016,NOV,402.0650285250001
Ureterp,2016,OCT,2073.105244105
Ureterp,2016,SEP,1998.49005124
Ureterp,2017,APR,0.0
Ureterp,2017,AUG,1302.82424466
Ureterp,2017,DEC,970.4163085
Ureterp,2017,FEB,12.29608924
Ureterp,2017,JAN,14.17172811
Ureterp,2017,JUL,725.16755947
Ureterp,2017,JUN,683.037419115
Ureterp,2017,MAR,35.207788125
Ureterp,2017,MAY,0.0
Ureterp,2017,NOV,1186.474504565
Ureterp,2017,OCT,1611.6411166750001
Ureterp,2017,SEP,1581.6899699950002
Ureterp,2018,APR,1113.51763808
Ureterp,2018,AUG,744.650784605
Ureterp,2018,DEC,513.3912633900001
Ureterp,2018,FEB,898.1736194700001
Ureterp,2018,JAN,1292.925977215
Ureterp,2018,JUL,940.4219103050001
Ureterp,2018,JUN,989.6442442050001
Ureterp,2018,MAR,921.59273247
Ureterp,2018,MAY,682.0426342700001
Ureterp,2018,NOV,971.3129862500001
Ureterp,2018,OCT,9.692559020000001
Ureterp,2018,SEP,537.7397565050001
Ureterp,2019,APR,565.768848055
Ureterp,2019,AUG,545.575665125
Ureterp,2019,DEC,0.0
Ureterp,2019,FEB,919.08625443
Ureterp,2019,JAN,746.1740818650001
Ureterp,2019,JUL,581.95018924
Ureterp,2019,JUN,595.7294889699999
Ureterp,2019,MAR,627.07101362
Ureterp,2019,MAY,680.349495695
Ureterp,2019,NOV,346.536412755
Ureterp,2019,OCT,713.23436099
Ureterp,2019,SEP,138.3415531
Ureterp,2020,APR,0.0
Ureterp,2020,AUG,698.45500184
Ureterp,2020,DEC,590.626865115
Ureterp,2020,FEB,0.0
Ureterp,2020,JAN,1.2542939350000002
Ureterp,2020,JUL,1046.75628739
Ureterp,2020,JUN,599.20226915
Ureterp,2020,MAR,0.0
Ureterp,2020,MAY,0.0
Ureterp,2020,NOV,558.7473338149999
Ureterp,2020,OCT,562.81403114
Ureterp,2020,SEP,713.38204909
Ureterp,2021,APR,431.71
Ureterp,2021,AUG,36.401
Ureterp,2021,DEC,0.0
Ureterp,2021,FEB,521.454
Ureterp,2021,JAN,449.071
Ureterp,2021,JUL,162.725
Ureterp,2021,JUN,447.464
Ureterp,2021,MAR,604.667
Ureterp,2021,MAY,497.287
Ureterp,2021,NOV,0.0
Ureterp,2021,OCT,0.0
Ureterp,2021,SEP,1.844
Vierhuizen,2008,APR,0.0
Vierhuizen,2008,AUG,33091.95776848
Vierhuizen,2008,DEC,33221.97604223
Vierhuizen,2008,FEB,0.0
Vierhuizen,2008,JAN,0.0
Vierhuizen,2008,JUL,9691.251980315
Vierhuizen,2008,JUN,11003.102077715
Vierhuizen,2008,MAR,17579.238589120003
Vierhuizen,2008,MAY,0.0
Vierhuizen,2008,NOV,33141.847863575
Vierhuizen,2008,OCT,33429.632895235
Vierhuizen,2008,SEP,23343.63383175
Vierhuizen,2009,APR,29871.29594399
Vierhuizen,2009,AUG,19387.530630605
Vierhuizen,2009,DEC,32316.957079325
Vierhuizen,2009,FEB,31734.549056975
Vierhuizen,2009,JAN,33476.45318768
Vierhuizen,2009,JUL,15374.752121085
Vierhuizen,2009,JUN,29909.189545705
Vierhuizen,2009,MAR,33734.399948565006
Vierhuizen,2009,MAY,30728.92074069
Vierhuizen,2009,NOV,30436.870687685
Vierhuizen,2009,OCT,27134.09111485
Vierhuizen,2009,SEP,11836.105158315
Vierhuizen,2010,APR,28131.369778910004
Vierhuizen,2010,AUG,23569.635656605
Vierhuizen,2010,DEC,22745.495971835
Vierhuizen,2010,FEB,28335.81019608
Vierhuizen,2010,JAN,29985.312212105
Vierhuizen,2010,JUL,23481.050224395
Vierhuizen,2010,JUN,26123.752603090004
Vierhuizen,2010,MAR,29709.800061555
Vierhuizen,2010,MAY,28685.611570760004
Vierhuizen,2010,NOV,18992.71497796
Vierhuizen,2010,OCT,24450.593063275
Vierhuizen,2010,SEP,23953.578300345
Vierhuizen,2011,APR,16237.9690222
Vierhuizen,2011,AUG,15824.390651365
Vierhuizen,2011,DEC,17636.64917325
Vierhuizen,2011,FEB,18194.80680958
Vierhuizen,2011,JAN,20408.804391255
Vierhuizen,2011,JUL,16516.429660175003
Vierhuizen,2011,JUN,17669.769284590002
Vierhuizen,2011,MAR,19988.131717045
Vierhuizen,2011,MAY,13239.829912895
Vierhuizen,2011,NOV,13646.651553155
Vierhuizen,2011,OCT,17573.583189805002
Vierhuizen,2011,SEP,12400.607053455
Vierhuizen,2012,APR,16535.323187825
Vierhuizen,2012,AUG,15789.840075285
Vierhuizen,2012,DEC,14596.06344909
Vierhuizen,2012,FEB,15126.26794775
Vierhuizen,2012,JAN,16492.804838750002
Vierhuizen,2012,JUL,474.33409043
Vierhuizen,2012,JUN,14313.564596495
Vierhuizen,2012,MAR,15223.968900475002
Vierhuizen,2012,MAY,15266.686628485002
Vierhuizen,2012,NOV,13016.00332277
Vierhuizen,2012,OCT,13864.118060745
Vierhuizen,2012,SEP,14395.80260515
Vierhuizen,2013,APR,14042.99472272
Vierhuizen,2013,AUG,11640.464842075
Vierhuizen,2013,DEC,11291.579133615
Vierhuizen,2013,FEB,11902.725150395
Vierhuizen,2013,JAN,14200.994616845
Vierhuizen,2013,JUL,9262.384726385
Vierhuizen,2013,JUN,12241.85605985
Vierhuizen,2013,MAR,14042.99472272
Vierhuizen,2013,MAY,12898.32333486
Vierhuizen,2013,NOV,11194.7157834
Vierhuizen,2013,OCT,11090.372030920002
Vierhuizen,2013,SEP,6742.12000225
Vierhuizen,2014,APR,10291.37308043
Vierhuizen,2014,AUG,9101.911056585
Vierhuizen,2014,DEC,10745.327267975
Vierhuizen,2014,FEB,10070.614183125
Vierhuizen,2014,JAN,11323.827885165
Vierhuizen,2014,JUL,8267.445863795001
Vierhuizen,2014,JUN,8466.79420626
Vierhuizen,2014,MAR,10824.625228525
Vierhuizen,2014,MAY,10026.890066205
Vierhuizen,2014,NOV,10371.26812287
Vierhuizen,2014,OCT,11015.66717028
Vierhuizen,2014,SEP,10579.741480085
Vierhuizen,2015,APR,9213.004155235
Vierhuizen,2015,AUG,7036.258786955
Vierhuizen,2015,DEC,7847.975792685001
Vierhuizen,2015,FEB,8513.114468995002
Vierhuizen,2015,JAN,9601.85320864
Vierhuizen,2015,JUL,7588.409737275
Vierhuizen,2015,JUN,8762.509033975
Vierhuizen,2015,MAR,9638.10852736
Vierhuizen,2015,MAY,9350.72225357
Vierhuizen,2015,NOV,1209.2490645
Vierhuizen,2015,OCT,0.0
Vierhuizen,2015,SEP,307.04883447500004
Vierhuizen,2016,APR,6603.007306285001
Vierhuizen,2016,AUG,7797.21855746
Vierhuizen,2016,DEC,0.0
Vierhuizen,2016,FEB,6153.57659426
Vierhuizen,2016,JAN,7829.293248035001
Vierhuizen,2016,JUL,5128.735111080001
Vierhuizen,2016,JUN,6586.811196290001
Vierhuizen,2016,MAR,7698.99120215
Vierhuizen,2016,MAY,7668.922959905
Vierhuizen,2016,NOV,5055.013431220001
Vierhuizen,2016,OCT,7829.213074495001
Vierhuizen,2016,SEP,7577.30253724
Vierhuizen,2017,APR,8499.72654273
Vierhuizen,2017,AUG,8798.118744714999
Vierhuizen,2017,DEC,7663.371997175
Vierhuizen,2017,FEB,2.366174345
Vierhuizen,2017,JAN,5115.828226055
Vierhuizen,2017,JUL,7666.146423625
Vierhuizen,2017,JUN,8143.79189224
Vierhuizen,2017,MAR,0.0
Vierhuizen,2017,MAY,9256.70400911
Vierhuizen,2017,NOV,3593.0404900000003
Vierhuizen,2017,OCT,4178.995136580001
Vierhuizen,2017,SEP,6625.599365925
Vierhuizen,2018,APR,6354.14758321
Vierhuizen,2018,AUG,5566.671469265
Vierhuizen,2018,DEC,1.783861265
Vierhuizen,2018,FEB,6557.380122705001
Vierhuizen,2018,JAN,7399.723420715
Vierhuizen,2018,JUL,5345.4663429150005
Vierhuizen,2018,JUN,5874.88703973
Vierhuizen,2018,MAR,6769.9085731800005
Vierhuizen,2018,MAY,5456.705019835001
Vierhuizen,2018,NOV,0.0
Vierhuizen,2018,OCT,3746.772198035
Vierhuizen,2018,SEP,5474.978257465
Vierhuizen,2019,APR,0.0
Vierhuizen,2019,AUG,0.0
Vierhuizen,2019,DEC,0.0
Vierhuizen,2019,FEB,0.0
Vierhuizen,2019,JAN,0.0
Vierhuizen,2019,JUL,0.0
Vierhuizen,2019,JUN,0.0
Vierhuizen,2019,MAR,0.0
Vierhuizen,2019,MAY,0.0
Vierhuizen,2019,NOV,0.0
Vierhuizen,2019,OCT,0.0
Vierhuizen,2019,SEP,0.0
Vierhuizen,2020,APR,0.0
Vierhuizen,2020,AUG,0.0
Vierhuizen,2020,DEC,0.0
Vierhuizen,2020,FEB,0.0
Vierhuizen,2020,JAN,0.0
Vierhuizen,2020,JUL,0.0
Vierhuizen,2020,JUN,0.0
Vierhuizen,2020,MAR,0.0
Vierhuizen,2020,MAY,0.0
Vierhuizen,2020,NOV,0.0
Vierhuizen,2020,OCT,0.0
Vierhuizen,2020,SEP,0.0
Vierhuizen,2021,APR,0.0
Vierhuizen,2021,AUG,0.0
Vierhuizen,2021,DEC,0.0
Vierhuizen,2021,FEB,0.0
Vierhuizen,2021,JAN,0.0
Vierhuizen,2021,JUL,0.0
Vierhuizen,2021,JUN,0.0
Vierhuizen,2021,MAR,0.0
Vierhuizen,2021,MAY,0.0
Vierhuizen,2021,NOV,0.0
Vierhuizen,2021,OCT,0.0
Vierhuizen,2021,SEP,0.0
Vinkega,2011,APR,0.0
Vinkega,2011,AUG,12651.16307985
Vinkega,2011,DEC,4011.59911455
Vinkega,2011,FEB,0.0
Vinkega,2011,JAN,0.0
Vinkega,2011,JUL,13466.65457145
Vinkega,2011,JUN,14728.31181315
Vinkega,2011,MAR,0.0
Vinkega,2011,MAY,0.0
Vinkega,2011,NOV,10851.24600855
Vinkega,2011,OCT,8311.8440714
Vinkega,2011,SEP,4255.548208300001
Vinkega,2012,APR,27472.9825586
Vinkega,2012,AUG,29180.214798
Vinkega,2012,DEC,23758.51080295
Vinkega,2012,FEB,27902.0164891
Vinkega,2012,JAN,29172.22909145
Vinkega,2012,JUL,27997.2120187
Vinkega,2012,JUN,20627.22770675
Vinkega,2012,MAR,28721.9175254
Vinkega,2012,MAY,21031.1441111
Vinkega,2012,NOV,23962.647404600004
Vinkega,2012,OCT,29732.19907175
Vinkega,2012,SEP,28588.73450665
Vinkega,2013,APR,26360.07888105
Vinkega,2013,AUG,22242.197080250004
Vinkega,2013,DEC,29176.9867581
Vinkega,2013,FEB,18952.40667581
Vinkega,2013,JAN,26951.316541950004
Vinkega,2013,JUL,11071.97642315
Vinkega,2013,JUN,16176.1721015
Vinkega,2013,MAR,24954.21475885
Vinkega,2013,MAY,23204.68042795
Vinkega,2013,NOV,32758.781854200002
Vinkega,2013,OCT,34692.4410492
Vinkega,2013,SEP,32782.0743774
Vinkega,2014,APR,34340.42646285
Vinkega,2014,AUG,30247.398459450003
Vinkega,2014,DEC,22942.238674250002
Vinkega,2014,FEB,33397.5117884
Vinkega,2014,JAN,35472.01268505
Vinkega,2014,JUL,28324.045784
Vinkega,2014,JUN,32009.412434800004
Vinkega,2014,MAR,34633.2603177
Vinkega,2014,MAY,32818.85926345
Vinkega,2014,NOV,25920.9916106
Vinkega,2014,OCT,24295.873954799998
Vinkega,2014,SEP,24497.47876045
Vinkega,2015,APR,21861.889673600002
Vinkega,2015,AUG,19247.46218165
Vinkega,2015,DEC,11230.4774019
Vinkega,2015,FEB,20067.648045
Vinkega,2015,JAN,22633.180226700002
Vinkega,2015,JUL,19236.164042
Vinkega,2015,JUN,17245.2229625
Vinkega,2015,MAR,23224.9664434
Vinkega,2015,MAY,18149.0319379
Vinkega,2015,NOV,11550.084999449999
Vinkega,2015,OCT,19125.64059745
Vinkega,2015,SEP,19070.8588615
Vinkega,2016,APR,13381.20645645
Vinkega,2016,AUG,13781.198577000001
Vinkega,2016,DEC,10989.682504
Vinkega,2016,FEB,11318.6682959
Vinkega,2016,JAN,11073.98076165
Vinkega,2016,JUL,11561.140508650002
Vinkega,2016,JUN,10720.0673283
Vinkega,2016,MAR,14911.82482655
Vinkega,2016,MAY,12526.5670692
Vinkega,2016,NOV,11367.183836750002
Vinkega,2016,OCT,11492.63432855
Vinkega,2016,SEP,12556.57940095
Vinkega,2017,APR,9878.5616328
Vinkega,2017,AUG,11260.97499455
Vinkega,2017,DEC,8229.71893865
Vinkega,2017,FEB,13458.774356400001
Vinkega,2017,JAN,12849.14952705
Vinkega,2017,JUL,10082.402858250001
Vinkega,2017,JUN,5832.234716450001
Vinkega,2017,MAR,10357.609083450001
Vinkega,2017,MAY,10076.09446655
Vinkega,2017,NOV,0.0
Vinkega,2017,OCT,856.0635225000001
Vinkega,2017,SEP,7537.8951325
Vinkega,2018,APR,0.0
Vinkega,2018,AUG,0.0
Vinkega,2018,DEC,0.0
Vinkega,2018,FEB,4882.399799600001
Vinkega,2018,JAN,10075.54591075
Vinkega,2018,JUL,0.0
Vinkega,2018,JUN,0.0
Vinkega,2018,MAR,1325.2686162
Vinkega,2018,MAY,0.0
Vinkega,2018,NOV,0.0
Vinkega,2018,OCT,0.0
Vinkega,2018,SEP,0.0
Vinkega,2019,APR,0.0
Vinkega,2019,AUG,0.0
Vinkega,2019,DEC,0.0
Vinkega,2019,FEB,0.0
Vinkega,2019,JAN,0.0
Vinkega,2019,JUL,0.0
Vinkega,2019,JUN,0.0
Vinkega,2019,MAR,0.0
Vinkega,2019,MAY,0.0
Vinkega,2019,NOV,0.0
Vinkega,2019,OCT,0.0
Vinkega,2019,SEP,0.0
Vinkega,2020,APR,0.0
Vinkega,2020,AUG,0.0
Vinkega,2020,DEC,0.0
Vinkega,2020,FEB,0.0
Vinkega,2020,JAN,0.0
Vinkega,2020,JUL,0.0
Vinkega,2020,JUN,0.0
Vinkega,2020,MAR,0.0
Vinkega,2020,MAY,0.0
Vinkega,2020,NOV,0.0
Vinkega,2020,OCT,0.0
Vinkega,2020,SEP,0.0
Vinkega,2021,APR,1705.613
Vinkega,2021,AUG,0.0
Vinkega,2021,DEC,0.0
Vinkega,2021,FEB,0.0
Vinkega,2021,JAN,0.0
Vinkega,2021,JUL,0.0
Vinkega,2021,JUN,0.0
Vinkega,2021,MAR,0.0
Vinkega,2021,MAY,0.0
Vinkega,2021,NOV,0.0
Vinkega,2021,OCT,0.0
Vinkega,2021,SEP,9370.875
Vries,2003,APR,14671.75782
Vries,2003,AUG,4521.36569
Vries,2003,DEC,22087.81027
Vries,2003,FEB,22041.39401
Vries,2003,JAN,23089.97952
Vries,2003,JUL,16995.735565
Vries,2003,JUN,16650.77836
Vries,2003,MAR,22337.825125
Vries,2003,MAY,13528.22996
Vries,2003,NOV,20577.17199
Vries,2003,OCT,18548.570444999998
Vries,2003,SEP,5488.722745
Vries,2004,APR,21406.14740513
Vries,2004,AUG,4511.0486213
Vries,2004,DEC,21739.906687405004
Vries,2004,FEB,21200.70692854
Vries,2004,JAN,23304.841442455
Vries,2004,JUL,10027.612682980001
Vries,2004,JUN,7826.882767260001
Vries,2004,MAR,21711.879705684998
Vries,2004,MAY,17108.4848802
Vries,2004,NOV,21056.400886030005
Vries,2004,OCT,19433.030169470003
Vries,2004,SEP,6479.96096577
Vries,2005,APR,18019.58120842
Vries,2005,AUG,11490.58779345
Vries,2005,DEC,16838.185064665
Vries,2005,FEB,18232.430353055
Vries,2005,JAN,21444.608551115
Vries,2005,JUL,11482.868980395002
Vries,2005,JUN,12274.232456115
Vries,2005,MAR,19265.26070753
Vries,2005,MAY,11806.722610820001
Vries,2005,NOV,16483.40765593
Vries,2005,OCT,13116.519843630002
Vries,2005,SEP,9472.141915155
Vries,2006,APR,8760.365446695
Vries,2006,AUG,847.6336967350001
Vries,2006,DEC,14633.671168840003
Vries,2006,FEB,14753.157171230001
Vries,2006,JAN,16204.97761049
Vries,2006,JUL,2873.4133441100003
Vries,2006,JUN,4697.79600409
Vries,2006,MAR,13563.80380363
Vries,2006,MAY,11564.09216082
Vries,2006,NOV,14113.497856915003
Vries,2006,OCT,5917.33892916
Vries,2006,SEP,0.22258706499999992
Vries,2007,APR,18780.130616989998
Vries,2007,AUG,14023.97249544
Vries,2007,DEC,8612.742751425003
Vries,2007,FEB,17542.512778310003
Vries,2007,JAN,19359.46039737
Vries,2007,JUL,17213.441538295
Vries,2007,JUN,19522.81187529
Vries,2007,MAR,20537.238182675002
Vries,2007,MAY,8935.56889464
Vries,2007,NOV,11204.43998987
Vries,2007,OCT,12877.46555548
Vries,2007,SEP,15397.830496540002
Vries,2008,APR,18075.29970889
Vries,2008,AUG,14619.41504753
Vries,2008,DEC,14900.894852235
Vries,2008,FEB,19484.536394345
Vries,2008,JAN,18865.37196865
Vries,2008,JUL,18289.13941871
Vries,2008,JUN,9668.59346103
Vries,2008,MAR,19071.71123282
Vries,2008,MAY,19031.752107535
Vries,2008,NOV,13232.463441450001
Vries,2008,OCT,16399.973373665
Vries,2008,SEP,15151.791616175
Vries,2009,APR,11713.54829836
Vries,2009,AUG,8972.405471525002
Vries,2009,DEC,5337.84247221
Vries,2009,FEB,13014.071773405001
Vries,2009,JAN,14905.342373875003
Vries,2009,JUL,10286.848549995
Vries,2009,JUN,8070.419389244999
Vries,2009,MAR,13291.032322250001
Vries,2009,MAY,8583.0416196
Vries,2009,NOV,8528.172325705
Vries,2009,OCT,6250.6277193450005
Vries,2009,SEP,5991.716766150001
Vries,2010,APR,5335.204129795
Vries,2010,AUG,6700.996250805
Vries,2010,DEC,6886.390177650001
Vries,2010,FEB,3742.044069005
Vries,2010,JAN,5229.3613431
Vries,2010,JUL,6788.40123313
Vries,2010,JUN,623.061281705
Vries,2010,MAR,3430.042408605
Vries,2010,MAY,2179.373161545
Vries,2010,NOV,7806.61785011
Vries,2010,OCT,8522.56123282
Vries,2010,SEP,5477.24105014
Vries,2011,APR,5226.879128105
Vries,2011,AUG,6576.6987811
Vries,2011,DEC,7627.981708755
Vries,2011,FEB,4951.36803247
Vries,2011,JAN,6592.4507718800005
Vries,2011,JUL,5712.7539886350005
Vries,2011,JUN,3485.5414867550003
Vries,2011,MAR,6820.447441
Vries,2011,MAY,5669.1649008350005
Vries,2011,NOV,7078.253898190001
Vries,2011,OCT,10347.34687033
Vries,2011,SEP,9722.028070525
Vries,2012,APR,8533.383605805
Vries,2012,AUG,1708.5318946799998
Vries,2012,DEC,8420.406428965
Vries,2012,FEB,6482.18894625
Vries,2012,JAN,7270.1049597500005
Vries,2012,JUL,7924.6195870950005
Vries,2012,JUN,8976.114552665002
Vries,2012,MAR,6822.39692392
Vries,2012,MAY,5357.733949450001
Vries,2012,NOV,8769.941965065
Vries,2012,OCT,6396.267174415
Vries,2012,SEP,2551.418473915
Vries,2013,APR,14925.91849095
Vries,2013,AUG,7864.6940856050005
Vries,2013,DEC,10859.055544295
Vries,2013,FEB,15369.87313921
Vries,2013,JAN,13469.468029755
Vries,2013,JUL,10209.88722617
Vries,2013,JUN,11189.781945944998
Vries,2013,MAR,15905.741476505
Vries,2013,MAY,9979.519108129998
Vries,2013,NOV,10864.077994610001
Vries,2013,OCT,8019.204320910001
Vries,2013,SEP,8201.328011255
Vries,2014,APR,9457.131529620001
Vries,2014,AUG,5950.820876345
Vries,2014,DEC,3881.62514723
Vries,2014,FEB,9491.0491567
Vries,2014,JAN,10406.912645805
Vries,2014,JUL,8520.56533364
Vries,2014,JUN,7153.1665770849995
Vries,2014,MAR,9741.4226828
Vries,2014,MAY,8860.90412077
Vries,2014,NOV,7756.324777485001
Vries,2014,OCT,8247.447840140001
Vries,2014,SEP,8154.730305875
Vries,2015,APR,4901.208934050001
Vries,2015,AUG,1997.68620601
Vries,2015,DEC,1400.05365038
Vries,2015,FEB,7177.766139970001
Vries,2015,JAN,6412.888415155
Vries,2015,JUL,2081.31986721
Vries,2015,JUN,3409.24686921
Vries,2015,MAR,5371.98374127
Vries,2015,MAY,4491.879760835
Vries,2015,NOV,1554.57127009
Vries,2015,OCT,1310.505080775
Vries,2015,SEP,51.477742170000006
Vries,2016,APR,1430.12083771
Vries,2016,AUG,4563.04116199
Vries,2016,DEC,2057.22982827
Vries,2016,FEB,1433.1284003750002
Vries,2016,JAN,1519.1197966
Vries,2016,JUL,3156.05672006
Vries,2016,JUN,2910.9219018500003
Vries,2016,MAR,1597.916672525
Vries,2016,MAY,1232.17447728
Vries,2016,NOV,903.89547843
Vries,2016,OCT,2238.5180259350004
Vries,2016,SEP,3236.6079196299997
Vries,2017,APR,6961.9948807850005
Vries,2017,AUG,6823.642778535001
Vries,2017,DEC,5202.061197815001
Vries,2017,FEB,9852.014696825
Vries,2017,JAN,12514.11485254
Vries,2017,JUL,6982.87692321
Vries,2017,JUN,6920.3362874350005
Vries,2017,MAR,6900.712758605
Vries,2017,MAY,8230.025918915
Vries,2017,NOV,4836.336936125001
Vries,2017,OCT,5740.591085655001
Vries,2017,SEP,6955.449133210001
Vries,2018,APR,4581.50217449
Vries,2018,AUG,3092.1605185099997
Vries,2018,DEC,2817.1262444550002
Vries,2018,FEB,4374.182894285
Vries,2018,JAN,5225.97717578
Vries,2018,JUL,5199.1053259850005
Vries,2018,JUN,6229.449245805
Vries,2018,MAR,6043.562673655001
Vries,2018,MAY,5562.247155755
Vries,2018,NOV,1709.528789355
Vries,2018,OCT,6932.17559848
Vries,2018,SEP,3688.017652195
Vries,2019,APR,0.0
Vries,2019,AUG,0.0
Vries,2019,DEC,2656.93423696
Vries,2019,FEB,334.052548645
Vries,2019,JAN,2811.03832999
Vries,2019,JUL,0.0
Vries,2019,JUN,0.0
Vries,2019,MAR,0.0
Vries,2019,MAY,0.0
Vries,2019,NOV,1538.18211065
Vries,2019,OCT,0.0
Vries,2019,SEP,0.0
Vries,2020,APR,2297.964596015
Vries,2020,AUG,2209.9551473949996
Vries,2020,DEC,2103.42666595
Vries,2020,FEB,2308.372387405
Vries,2020,JAN,2848.62495144
Vries,2020,JUL,2149.850310355
Vries,2020,JUN,2100.02351016
Vries,2020,MAR,1931.15060713
Vries,2020,MAY,2112.137099105
Vries,2020,NOV,1277.342772835
Vries,2020,OCT,1829.76694614
Vries,2020,SEP,2097.2132166
Vries,2021,APR,1463.931
Vries,2021,AUG,1678.0529999999999
Vries,2021,DEC,0.0
Vries,2021,FEB,1467.365
Vries,2021,JAN,2103.883
Vries,2021,JUL,2050.355
Vries,2021,JUN,1783.292
Vries,2021,MAR,1742.2649999999999
Vries,2021,MAY,1828.33
Vries,2021,NOV,0.0
Vries,2021,OCT,0.0
Vries,2021,SEP,1818.696
Waalwijk-Noord,2003,APR,6732.844134655
Waalwijk-Noord,2003,AUG,6523.710400650001
Waalwijk-Noord,2003,DEC,9279.61465308
Waalwijk-Noord,2003,FEB,9497.05162305
Waalwijk-Noord,2003,JAN,9102.841491615001
Waalwijk-Noord,2003,JUL,5704.913860355
Waalwijk-Noord,2003,JUN,6109.506465220001
Waalwijk-Noord,2003,MAR,9699.826329435
Waalwijk-Noord,2003,MAY,6630.914027695
Waalwijk-Noord,2003,NOV,9162.125604785
Waalwijk-Noord,2003,OCT,8492.581603435001
Waalwijk-Noord,2003,SEP,8839.62859505
Waalwijk-Noord,2004,APR,5285.9343247199995
Waalwijk-Noord,2004,AUG,5062.224830159999
Waalwijk-Noord,2004,DEC,5117.703864925001
Waalwijk-Noord,2004,FEB,4883.7574752049995
Waalwijk-Noord,2004,JAN,5794.581635355
Waalwijk-Noord,2004,JUL,5794.581635355
Waalwijk-Noord,2004,JUN,5794.581635355
Waalwijk-Noord,2004,MAR,5285.93643455
Waalwijk-Noord,2004,MAY,5285.9343247199995
Waalwijk-Noord,2004,NOV,5361.998970795001
Waalwijk-Noord,2004,OCT,4216.179835415
Waalwijk-Noord,2004,SEP,4659.94987355
Waalwijk-Noord,2005,APR,2585.682113115
Waalwijk-Noord,2005,AUG,2787.006311375
Waalwijk-Noord,2005,DEC,3294.95315845
Waalwijk-Noord,2005,FEB,3578.901464255
Waalwijk-Noord,2005,JAN,5364.095086900001
Waalwijk-Noord,2005,JUL,4875.499600585
Waalwijk-Noord,2005,JUN,4874.0353785649995
Waalwijk-Noord,2005,MAR,4794.12029274
Waalwijk-Noord,2005,MAY,4578.884930375
Waalwijk-Noord,2005,NOV,4005.7232379999996
Waalwijk-Noord,2005,OCT,3307.98557836
Waalwijk-Noord,2005,SEP,3096.41815545
Waalwijk-Noord,2006,APR,2364.18477531
Waalwijk-Noord,2006,AUG,1998.1050072650003
Waalwijk-Noord,2006,DEC,2569.2454825000004
Waalwijk-Noord,2006,FEB,1606.6534785550002
Waalwijk-Noord,2006,JAN,2481.156915255
Waalwijk-Noord,2006,JUL,2382.646842725
Waalwijk-Noord,2006,JUN,2485.43248575
Waalwijk-Noord,2006,MAR,1294.72460729
Waalwijk-Noord,2006,MAY,2599.940344255
Waalwijk-Noord,2006,NOV,2142.1800233900003
Waalwijk-Noord,2006,OCT,1933.259382215
Waalwijk-Noord,2006,SEP,2256.8640527
Waalwijk-Noord,2007,APR,2512.635578855
Waalwijk-Noord,2007,AUG,1249.001426445
Waalwijk-Noord,2007,DEC,3182.2249415500005
Waalwijk-Noord,2007,FEB,2683.1583689450003
Waalwijk-Noord,2007,JAN,2407.006939905
Waalwijk-Noord,2007,JUL,1859.42482645
Waalwijk-Noord,2007,JUN,2283.512260515
Waalwijk-Noord,2007,MAR,2690.4953027700003
Waalwijk-Noord,2007,MAY,2352.71151977
Waalwijk-Noord,2007,NOV,3093.7017493249996
Waalwijk-Noord,2007,OCT,3054.8154725950003
Waalwijk-Noord,2007,SEP,1823.790852665
Waalwijk-Noord,2008,APR,865.36365314
Waalwijk-Noord,2008,AUG,2062.267047395
Waalwijk-Noord,2008,DEC,1586.922348395
Waalwijk-Noord,2008,FEB,2295.54778575
Waalwijk-Noord,2008,JAN,3171.33821875
Waalwijk-Noord,2008,JUL,2001.6769494549999
Waalwijk-Noord,2008,JUN,2047.740867845
Waalwijk-Noord,2008,MAR,1110.73688214
Waalwijk-Noord,2008,MAY,1272.922678985
Waalwijk-Noord,2008,NOV,1475.827139915
Waalwijk-Noord,2008,OCT,1564.6879049400002
Waalwijk-Noord,2008,SEP,1772.49139113
Waalwijk-Noord,2009,APR,1780.307256365
Waalwijk-Noord,2009,AUG,1351.979064
Waalwijk-Noord,2009,DEC,1114.674879835
Waalwijk-Noord,2009,FEB,1425.838937725
Waalwijk-Noord,2009,JAN,1486.38156449
Waalwijk-Noord,2009,JUL,1335.6922313150003
Waalwijk-Noord,2009,JUN,1564.12036067
