WELL,YEAR,PRODUCTION,YOY_DELTA
AMELAND OOST-204,2014,25510.759430144997,-6042.853770775
AMELAND OOST-204,2015,26723.754497809998,-4994.01613609
AMELAND OOST-204,2016,22093.349628665004,21038.455726965003
AMELAND OOST-204,2017,19058.770590515003,-19262.202508945004
AMELAND OOST-204,2018,16528.197237,-1750.9774546200001
AMELAND OOST-204,2019,16714.287407745,-25.275763400000002
AMELAND OOST-204,2020,16979.268341850002,7.14177455
AMELAND OOST-204,2021,10291.49,-7.14177455
AMELAND OOST-205,2010,24007.192245390004,
AMELAND OOST-205,2011,29489.253202165,253485.09061952852
AMELAND OOST-205,2012,59128.045880155,-87285.043764075
AMELAND OOST-205,2013,56176.03503905501,-46096.314829650015
AMELAND OOST-205,2014,47309.877441585,8228.236783074986
AMELAND OOST-205,2015,34760.7362463,-72803.75506698497
AMELAND OOST-205,2016,36368.699929285,-47507.783715244994
AMELAND OOST-205,2017,43474.3341463,-8087.657755259999
AMELAND OOST-205,2018,41731.522788695,37.79127496000001
AMELAND OOST-205,2019,30629.613152420003,-52.85968082000001
AMELAND OOST-205,2020,29115.97258433,0.0
AMELAND OOST-205,2021,14854.943,0.0
AMELAND WESTGAT-101,2007,2520.4894210300004,0.0
AMELAND WESTGAT-101,2008,47421.647795665,0.0
AMELAND WESTGAT-101,2009,27221.8916903,0.0
AMELAND WESTGAT-101,2010,26164.44700413,0.0
AMELAND WESTGAT-101,2011,41196.536360340004,0.0
AMELAND WESTGAT-101,2012,4002.5120767400003,0.0
AMELAND WESTGAT-101,2013,13255.073434644999,
AMELAND WESTGAT-101,2014,0.0,122404.82560519998
AMELAND WESTGAT-101,2015,0.0,-79782.42182442997
AMELAND WESTGAT-101,2016,2.505423125,-8994.339264205002
AMELAND WESTGAT-101,2017,0.0,-11310.693138499999
AMELAND WESTGAT-101,2018,0.0,-7189.632878805001
AMELAND WESTGAT-101,2019,0.0,-6522.021481735002
AMELAND WESTGAT-101,2020,0.0421966,-5389.91096678
AMELAND WESTGAT-101,2021,6557.595,-8644.35749906
AMELAND WESTGAT-102,2003,89305.939155,
AMELAND WESTGAT-102,2004,93014.542418505,-63457.701867205076
AMELAND WESTGAT-102,2005,50436.209821690005,6960.978997639992
AMELAND WESTGAT-102,2006,50334.276549985,3638.2003462350112
AMELAND WESTGAT-102,2007,33024.161546175004,-26470.904031290018
AMELAND WESTGAT-102,2008,73788.44015577501,25036.247059080008
AMELAND WESTGAT-102,2009,52473.20532534501,-15740.815010489925
AMELAND WESTGAT-102,2010,65356.59422855,-19533.777716715093
AMELAND WESTGAT-102,2011,36649.900181515,-1382.5926972999878
AMELAND WESTGAT-102,2012,0.0,-32098.03478903498
AMELAND WESTGAT-102,2013,10174.329206265,-962.2934630000236
AMELAND WESTGAT-102,2014,46917.904784865,-3899.7074452449815
AMELAND WESTGAT-102,2015,44013.41469977,5008.750133895017
AMELAND WESTGAT-102,2016,47321.669281455004,10061.151595575007
AMELAND WESTGAT-102,2017,43617.704479205,-1633.940964860034
AMELAND WESTGAT-102,2018,41819.90673214,-40021.56042927499
AMELAND WESTGAT-102,2019,35592.193876425,-3644.8357615849927
AMELAND WESTGAT-102,2020,29949.348049925004,14096.85973753499
AMELAND WESTGAT-102,2021,14849.474999999999,-24432.278683959994
AMELAND WESTGAT-104,2003,0.0,
AMELAND WESTGAT-104,2004,0.0,-26042.746735154986
AMELAND WESTGAT-104,2005,0.0,-49869.06114481502
AMELAND WESTGAT-104,2006,0.0,4615.253125000003
AMELAND WESTGAT-104,2007,0.0,1920.9432495899964
AMELAND WESTGAT-104,2008,0.0,53920.46853180501
AMELAND WESTGAT-104,2009,2850.7136831400003,-13275.233915210018
AMELAND WESTGAT-104,2010,0.0,-10989.457807104976
AMELAND WESTGAT-104,2011,0.0,-19328.65054988001
AMELAND WESTGAT-104,2012,0.0,-22541.9933741
AMELAND WESTGAT-104,2013,0.0,-15200.238587550002
AMELAND WESTGAT-104,2014,0.0,-14334.153372550001
AMELAND WESTGAT-104,2015,0.0,-39.031855
AMELAND WESTGAT-104,2016,0.0,0.0
AMELAND WESTGAT-104,2017,0.0,0.0
AMELAND WESTGAT-104,2018,763.8006565999999,11313.69964625
AMELAND WESTGAT-104,2019,3.701696735,-11313.69964625
AMELAND WESTGAT-104,2020,3.31876259,45064.906500595
AMELAND WESTGAT-104,2021,0.034,-17830.850500595003
AMELAND WESTGAT-105,2003,110203.80530500002,
AMELAND WESTGAT-105,2004,117178.02559571998,-12810.0860246
AMELAND WESTGAT-105,2005,99411.37502736002,17757.94329995
AMELAND WESTGAT-105,2006,55727.64869288,5273.2880036999995
AMELAND WESTGAT-105,2007,53657.05731122,-20297.01821345
AMELAND WESTGAT-105,2008,86987.86682416999,-2174.73891995
AMELAND WESTGAT-105,2009,68353.760706225,-519.17641725
AMELAND WESTGAT-105,2010,67559.998353795,-100.14308095
AMELAND WESTGAT-105,2011,66759.51935756001,0.0
AMELAND WESTGAT-105,2012,30202.16370425,0.0
AMELAND WESTGAT-105,2013,63451.96418452,
AMELAND WESTGAT-105,2014,60816.529115260004,-18427.50207011
AMELAND WESTGAT-105,2015,0.0,-13796.448428239999
AMELAND WESTGAT-105,2016,0.0,-1.604525715
AMELAND WESTGAT-105,2017,0.0,0.0
AMELAND WESTGAT-105,2018,0.0,0.0
AMELAND WESTGAT-105,2019,60408.17151876,0.0
AMELAND WESTGAT-105,2020,71860.48383126501,0.0
AMELAND WESTGAT-105,2021,34679.314000000006,0.0
AMELAND WESTGAT-106,2003,0.0,
AMELAND WESTGAT-106,2004,0.0,17249.96164068
AMELAND WESTGAT-106,2005,0.0,-3655.757296579999
AMELAND WESTGAT-106,2007,0.0,-557.1944989350031
AMELAND WESTGAT-106,2009,0.0,-7277.291040729999
AMELAND WESTGAT-106,2011,0.0,683.8708019649985
AMELAND WESTGAT-106,2012,0.0,-3711.087588329999
AMELAND WESTGAT-107,2003,112420.18172000001,-2769.8217460250003
AMELAND WESTGAT-107,2004,116823.900124455,1429.222
AMELAND WESTGAT-107,2005,77992.57497172001,
AMELAND WESTGAT-107,2006,89392.48649143,
AMELAND WESTGAT-107,2007,63476.69350195,-36168.611036490125
AMELAND WESTGAT-107,2008,84531.810556425,61676.66460966016
AMELAND WESTGAT-107,2009,65071.114186165,-159924.88191870018
AMELAND WESTGAT-107,2010,57567.02696958501,67214.53267976502
AMELAND WESTGAT-107,2011,64338.55694712001,-75160.70734505489
AMELAND WESTGAT-107,2012,75685.62566464998,6323.683747840027
AMELAND WESTGAT-107,2013,36659.50729242,-43812.91333521009
AMELAND WESTGAT-107,2014,49375.758627769996,-19892.882386779966
AMELAND WESTGAT-107,2015,55703.230575375004,-32637.38434583007
AMELAND WESTGAT-107,2016,45500.57690136001,-3424.485116384938
AMELAND WESTGAT-107,2017,35421.90633237999,-28463.88742622998
AMELAND WESTGAT-107,2018,44826.725682065,14311.162555039962
AMELAND WESTGAT-107,2019,25138.277382965003,-8108.360462135024
AMELAND WESTGAT-107,2020,29072.843439469998,-4359.753766914975
AMELAND WESTGAT-107,2021,31405.742,11005.18342501008
AMELAND WESTGAT-108,2003,163158.428475,-11535.435394845073
AMELAND WESTGAT-108,2004,143891.10329881503,6140.804738355015
AMELAND WESTGAT-108,2005,127839.145328735,-40203.674351095004
AMELAND WESTGAT-108,2006,130791.021140715,
AMELAND WESTGAT-108,2007,123028.88378158002,-625.6679766699999
AMELAND WESTGAT-108,2008,118569.805547755,-1767.5438397799953
AMELAND WESTGAT-108,2009,87743.24714923999,-4191.971645995005
AMELAND WESTGAT-108,2010,93795.90951968501,4398.501849780003
AMELAND WESTGAT-108,2011,100458.16085237001,-1329.4418599400033
AMELAND WESTGAT-108,2012,106449.209857325,-952.5186206099988
AMELAND WESTGAT-108,2013,92954.99879624501,-644.3895531750004
AMELAND WESTGAT-108,2014,75351.17752288001,-89.31754321999688
AMELAND WESTGAT-108,2015,66461.7126334,-4045.8300513850027
AMELAND WESTGAT-108,2016,65173.65086925001,1978.62389196
AMELAND WESTGAT-108,2017,59010.496701705015,-495.8860038799976
AMELAND WESTGAT-108,2018,53909.24318129001,-382.4699824000036
AMELAND WESTGAT-108,2019,41817.87707567999,81769.88695900502
AMELAND WESTGAT-108,2020,33712.280490845,-55581.82568260001
AMELAND WESTGAT-108,2021,36687.752,-12074.590847280015
AMELAND WESTGAT-109,2003,0.0,-7455.371241879999
AMELAND WESTGAT-109,2004,0.0,5140.686243115004
AMELAND WESTGAT-109,2005,0.0,-11141.668480045006
AMELAND WESTGAT-109,2006,0.0,
AMELAND WESTGAT-109,2007,0.0,213016.69678445003
AMELAND WESTGAT-109,2008,0.0,-34427.393655449996
AMELAND WESTGAT-110,2011,133586.34545686503,269729.2331098
AMELAND WESTGAT-110,2012,136058.29190925497,-112613.43159885006
AMELAND WESTGAT-110,2013,138319.27329520002,-64738.04692813003
AMELAND WESTGAT-110,2014,121378.88912025001,-149220.62778111998
AMELAND WESTGAT-110,2015,100942.10205370499,
AMELAND WESTGAT-110,2016,92273.84756515002,-10642.265237220001
AMELAND WESTGAT-110,2017,81314.08878004,-0.9568079049999999
AMELAND WESTGAT-110,2018,74670.08009244999,
AMELAND WESTGAT-110,2019,68330.59582773999,-26086.366415490014
AMELAND WESTGAT-110,2020,63033.513161300005,-15433.242938174997
AMELAND WESTGAT-110,2021,40687.852999999996,-6007.062614655
AMSWEER-01,2003,107926.24382,-717.638631115
AMSWEER-01,2004,62269.32007632,
AMSWEER-01,2005,15130.813576485001,821521.6399745148
AMSWEER-01,2006,41054.518428465,43465.94757205015
AMSWEER-01,2007,75113.318453425,63402.063540274976
AMSWEER-01,2008,93090.44882733001,168656.42603267997
AMSWEER-01,2009,100908.29835744499,-50577.12220264459
AMSWEER-01,2010,162724.87845338503,-151428.56697108026
AMSWEER-01,2011,134427.396484,46071.08548250992
AMSWEER-01,2012,128593.27452461499,-193497.40621543
AMSWEER-01,2013,245047.27081415005,-141233.73865653516
AMSWEER-01,2014,190669.05040079998,-124994.20941504993
AMSWEER-01,2015,141135.857313345,85635.48794738512
AMSWEER-01,2016,179863.56238529002,-341646.9944787901
AMSWEER-01,2017,175295.63802176501,
AMSWEER-01,2018,111035.10153312999,45869.834073385
AMSWEER-01,2019,53206.829083455,32845.547558034996
AMSWEER-01,2020,9452.339050775001,-19379.29385428498
AMSWEER-01,2021,1342.7469999999998,-1907.4202942050106
AMSWEER-02,2003,107866.113665,-10519.343376675002
AMSWEER-02,2004,61581.9501213,-10414.999624195
AMSWEER-02,2005,13713.05950732,-17567.520593300003
AMSWEER-02,2006,28304.254523685002,-21457.7728354
AMSWEER-02,2007,74115.162100085,
AMSWEER-02,2008,0.0,-14249.997528425
AMSWEER-02,2009,75079.59387579,-11988.006588825001
AMSWEER-02,2010,214915.59020071,-5893.083268565
AMSWEER-02,2011,195446.033599365,5.5921044150000006
AMSWEER-02,2012,160812.809148775,-5.5921044150000006
AMSWEER-02,2013,281432.34196932,0.0
AMSWEER-02,2014,241905.777195665,21697.47484136
AMSWEER-02,2015,201535.374309445,-4772.492425409997
AMSWEER-02,2016,230113.67676166006,-5509.1986451500015
AMSWEER-02,2017,217215.30384579502,1450.2011447350014
AMSWEER-02,2018,151006.437459255,-11823.934603960002
AMSWEER-02,2019,64594.035206905,8396.15498803
AMSWEER-02,2020,10411.87180122,-7938.688299605001
AMSWEER-02,2021,3344.7890000000007,
AMSWEER-03,2003,137426.941795,56813.56553490001
AMSWEER-03,2004,62832.663674790005,-29102.27767780001
AMSWEER-03,2005,16866.777480825,1778.9559102500134
AMSWEER-03,2006,60830.316854310004,-22385.64442195001
AMSWEER-03,2007,130956.45607576001,-5282.180937149997
AMSWEER-03,2008,229091.07802777,-922.76579795
AMSWEER-03,2009,211645.83474195004,-1928.563955550002
AMSWEER-03,2010,244075.0084044,-2142.421598924999
AMSWEER-03,2011,228010.51593429,-1846.7125938750003
AMSWEER-03,2012,189377.61607339504,
AMSWEER-03,2013,206703.27208498502,-27683.91281285
AMSWEER-03,2014,286868.02780778,29070.630227800008
AMSWEER-03,2015,240511.162687025,16052.95802949999
AMSWEER-03,2016,277991.716653435,107404.58835250002
AMSWEER-03,2017,260785.97599463997,-36858.772296600015
AMSWEER-03,2018,178493.939867915,-70402.751793
AMSWEER-03,2019,80999.84648018,
AMSWEER-03,2020,13029.184485695001,-14338.689507050018
AMSWEER-03,2021,4049.5869999999995,-23725.33267128501
AMSWEER-04,2003,102548.28715,-11512.87498265499
AMSWEER-04,2004,63778.05317983,9717.171241865006
AMSWEER-04,2005,14275.07602272,-12574.364212935005
AMSWEER-04,2006,47384.023197275,77885.93150454
AMSWEER-04,2007,120101.58115960998,57405.34647702497
AMSWEER-04,2008,181763.32927117002,13637.818749859987
AMSWEER-04,2009,164845.10253088002,-46953.95650498997
AMSWEER-04,2010,206760.96222159,-45625.24781097499
AMSWEER-04,2011,161146.47559853,-26281.861153460013
AMSWEER-04,2012,95488.28750097001,67158.74139016002
AMSWEER-04,2013,9043.63016758,66722.43487565003
AMSWEER-04,2014,151625.231609785,-60652.03938405501
AMSWEER-04,2015,5462.406835410001,-57466.985160475015
AMSWEER-04,2016,0.0,-62467.40463061501
AMSWEER-04,2017,0.0,49980.34623799499
AMSWEER-04,2018,0.0,-24355.786423599995
AMSWEER-04,2019,0.0,
AMSWEER-04,2020,0.0,91267.40485448501
AMSWEER-04,2021,0.0,-19004.110169789987
AMSWEER-05,2003,131315.81919999997,-4081.3332157100085
AMSWEER-05,2004,78771.35120165999,-14264.017348775014
AMSWEER-05,2005,21221.10687481,-888.4451933399978
AMSWEER-05,2006,50867.801921065,-12843.507841629995
AMSWEER-05,2007,109989.36851329001,-10298.831329480003
AMSWEER-05,2008,173998.15903141003,556.9951200000069
AMSWEER-05,2009,154298.08134935,-7440.343977704993
AMSWEER-05,2010,206238.25394892,-4698.728548950006
AMSWEER-05,2011,191807.04945128498,-14280.904428095011
AMSWEER-05,2012,153694.755417465,10716.713753515003
AMSWEER-05,2013,274542.56551452004,-5898.620517400006
AMSWEER-05,2014,234066.35992837496,606.0244044549981
AMSWEER-05,2015,198456.71459310502,-49178.26799061999
AMSWEER-05,2016,165510.126221455,
AMSWEER-05,2017,186154.77690434502,-2958.0955908199976
AMSWEER-05,2018,146487.59723576502,-1948.4079616150048
AMSWEER-05,2019,68585.5730029,2309.620351850004
AMSWEER-05,2020,1314.20255785,-4305.55750879
AMSWEER-05,2021,4888.145,-1018.9814303549974
AMSWEER-06,2003,152174.65349499998,-5209.309518780003
AMSWEER-06,2004,98717.775799265,1381.7994012200033
AMSWEER-06,2005,22361.097604815,-1812.4726696300095
AMSWEER-06,2006,30886.45330747,-6930.043615264993
AMSWEER-06,2007,83101.52515197502,-4113.652646565002
AMSWEER-06,2008,129638.84192280001,8245.923487964996
AMSWEER-06,2009,119524.55531359001,893.2513860800063
AMSWEER-06,2010,178842.22532974,1418.6465272550013
AMSWEER-06,2011,206329.15702938495,-48.28240463500697
AMSWEER-06,2012,186347.70081446003,-23416.329079314997
AMSWEER-06,2013,344661.96910369495,-533.380847725
AMSWEER-06,2014,276582.810156375,-0.237355875
AMSWEER-06,2015,205003.751274235,0.0
AMSWEER-06,2016,272598.34662037005,
AMSWEER-06,2017,266262.760266585,-40307.247235
AMSWEER-06,2018,182734.6760147,0.0
AMSWEER-06,2019,84047.63938362,0.0
AMSWEER-06,2020,13456.49995966,0.0
AMSWEER-06,2021,6088.594999999999,0.0
AMSWEER-07,2003,137288.74793,0.0
AMSWEER-07,2004,96266.74725641002,0.0
AMSWEER-07,2005,25287.176525385003,0.0
AMSWEER-07,2006,59964.41519451999,0.0
AMSWEER-07,2007,148127.80334081,0.0
AMSWEER-07,2008,224590.305333485,0.0
AMSWEER-07,2009,201385.10483244003,0.0
AMSWEER-07,2010,244965.69212737,0.0
AMSWEER-07,2011,197648.93242032503,0.0
AMSWEER-07,2012,156627.89804887498,0.0
AMSWEER-07,2013,272279.039673595,0.0
AMSWEER-07,2014,235315.51642732497,0.0
AMSWEER-07,2015,196499.46960853497,0.0
AMSWEER-07,2016,226495.076736125,
AMSWEER-07,2017,196444.72901427004,-5314.513026984991
AMSWEER-07,2018,125025.45810718,-29600.405376055
AMSWEER-07,2019,69482.98075408,10455.622291015003
AMSWEER-07,2020,10940.931717105,14604.119834944999
AMSWEER-07,2021,5260.177,-26286.543921145003
AMSWEER-08,2003,97028.97187000002,9656.631779845
AMSWEER-08,2004,52159.40081521001,-31077.524786845
AMSWEER-08,2005,14879.710049205001,35471.583334644994
AMSWEER-08,2006,51868.377194500004,-8626.901820554995
AMSWEER-08,2007,106950.17211218501,-5267.442719685005
AMSWEER-08,2008,162309.801048335,-32406.236645605
AMSWEER-08,2009,146537.00417979003,22334.250018065002
AMSWEER-08,2010,199892.69759347002,-20070.737891035
AMSWEER-08,2011,186598.17983206,4021.1007339549997
AMSWEER-08,2012,154475.37669374,-6368.58936956
AMSWEER-08,2013,277215.92055837,0.0
AMSWEER-08,2014,233295.55674600502,0.0
AMSWEER-08,2015,192302.53142271997,1112.15
AMSWEER-08,2016,222716.28892275502,
AMSWEER-08,2017,210121.327494445,-18347.678761890027
AMSWEER-08,2018,147083.34360337502,-35612.445079679994
AMSWEER-08,2019,68379.73165861,-28329.742325000007
AMSWEER-08,2020,10819.757850715001,-15012.495365000002
AMSWEER-08,2021,5141.656,-569.6540999999925
AMSWEER-09,2003,99572.371935,-5009.791335000009
AMSWEER-09,2004,47917.79225372,-3179.3165408949862
AMSWEER-09,2005,14910.871183390002,-4795.611942550007
AMSWEER-09,2006,12521.21021083,-3341.389461834995
AMSWEER-09,2007,96830.95483026502,-3097.4688507900028
AMSWEER-09,2008,151329.56636307502,9336.615930190008
AMSWEER-09,2009,139315.685874045,-8474.484536609998
AMSWEER-09,2010,195923.59467478,-3664.7251289950036
AMSWEER-09,2011,180917.31486896,-1567.588921190003
AMSWEER-09,2012,149134.73025746,-1711.2293123349991
AMSWEER-09,2013,271638.25581989,44.39820760499788
AMSWEER-09,2014,230156.18245175498,25.22301764999429
AMSWEER-09,2015,185462.84444195003,-4473.8768952449955
AMSWEER-09,2016,206727.562557775,
AMSWEER-09,2017,210862.7185917,36066.373949265006
AMSWEER-09,2018,139549.11641033,12732.012820365002
AMSWEER-09,2019,39097.52029400499,1392.3337824100017
AMSWEER-09,2020,10452.904829975001,-3005.626895974987
AMSWEER-09,2021,2834.578,722.2644333899807
AMSWEER-10,2003,105971.486325,-30808.639612324998
AMSWEER-10,2004,57483.175995895006,-5931.396726450006
AMSWEER-10,2005,14646.7141379,11841.78798542
AMSWEER-10,2006,40712.124666915,-15960.632923614998
AMSWEER-10,2007,103868.21262172502,-12390.599074849997
AMSWEER-10,2008,142505.637013055,-5633.0836430900035
AMSWEER-10,2009,129493.07165827,-1483.9529245449994
AMSWEER-10,2010,188252.766538385,
AMSWEER-10,2011,117725.45896616,135750.76308845502
AMSWEER-10,2012,151315.825040285,-35716.11052181496
AMSWEER-10,2013,237534.125042465,-41439.36618927511
AMSWEER-10,2014,229594.56363931,-181754.23168420995
AMSWEER-10,2015,182603.099631495,-164618.55004039503
AMSWEER-10,2016,220577.78527813999,-48498.151631140005
AMSWEER-10,2017,193707.61068816,-48752.819716205006
AMSWEER-10,2018,123107.75977612998,-25310.8498729
AMSWEER-10,2019,67228.16112665,0.0
AMSWEER-10,2020,10507.59689815,0.0
AMSWEER-10,2021,4848.852,
AMSWEER-11,2003,142343.90061,-99187.58535925997
AMSWEER-11,2004,71715.51424722,-55181.75233359472
AMSWEER-11,2005,21402.49739923,-84223.33547687018
AMSWEER-11,2006,65103.57919529,-65184.637808974716
AMSWEER-11,2007,160707.207937615,-133612.43561464525
AMSWEER-11,2008,289458.89482812,-88657.82364204503
AMSWEER-11,2009,261118.42929214504,86916.40055258013
AMSWEER-11,2010,307583.09195709,39508.35483092483
AMSWEER-11,2011,163246.80292421,-74767.71353061497
AMSWEER-11,2012,0.0,-65594.556679675
AMSWEER-11,2013,9676.94416817,-88879.00872501
AMSWEER-11,2014,223327.19758366002,-20336.191427059937
AMSWEER-11,2015,6213.31643071,-27291.490762339963
AMSWEER-11,2016,0.0,3218.0403607149783
AMSWEER-11,2017,0.0,17513.353872795036
AMSWEER-11,2018,0.0,-45927.55902218507
AMSWEER-11,2019,0.0,-9791.773775749956
AMSWEER-11,2020,0.0,-38936.73537322502
AMSWEER-11,2021,0.0,
AMSWEER-12,2003,297491.304575,-6317.753015709997
AMSWEER-12,2004,152867.2262908,-16524.950208630005
AMSWEER-12,2005,37859.30642835,-24754.32946465
AMSWEER-12,2006,65488.672751295,68588.70821027999
AMSWEER-12,2007,179869.18508223997,14799.690526794991
AMSWEER-12,2008,201675.58939158503,-73290.606778805
AMSWEER-12,2009,214147.98130096003,1065.596014374998
AMSWEER-12,2010,364223.41618594504,18.65617177500826
AMSWEER-12,2011,527458.5633543201,-17383.967493130003
AMSWEER-12,2012,421327.06857703504,-8678.957656145001
AMSWEER-12,2013,710386.3995800951,4516.925552764995
AMSWEER-12,2014,668257.3805997401,-3110.2723541449886
AMSWEER-12,2015,525769.95669416,3880.422544129993
AMSWEER-12,2016,575274.367480755,-15825.96985912
AMSWEER-12,2017,607054.1122610751,-23292.718359275
AMSWEER-12,2018,364517.631979445,64.825581665
AMSWEER-12,2019,164882.45179645502,39146.52531541499
AMSWEER-12,2020,5471.800853485,-13404.07589707999
AMSWEER-12,2021,8835.925,
ANDEL-06,2010,2005.6676929,32894.51987708002
ANDEL-06,2011,17500.967060865,-58027.524794875004
ANDEL-06,2012,6838.5497824,-41586.94457811501
ANDEL-06,2013,4890.49099765,537.0414027749939
ANDEL-06,2014,0.0,-25405.168768134987
ANDEL-06,2015,0.0,-25079.106145700003
ANDEL-06,2016,0.0,-10651.056898830007
ANDEL-06,2017,0.0,-5623.993440534992
ANDEL-06,2018,0.0,-12446.162502815001
ANDEL-06,2019,0.0,-7027.766721204993
ANDEL-06,2020,0.0,-44833.92020236501
ANDEL-06,2021,0.0,77.01301466000001
ANJUM-01,2003,506478.40539500007,43959.169915555
ANJUM-01,2004,390544.594021455,-8768.252930215
ANJUM-01,2005,286536.91214249504,
ANJUM-01,2006,207212.589266645,410677.906305545
ANJUM-01,2007,188392.08177803,363907.94701993995
ANJUM-01,2008,167640.05551695,-132683.20002300013
ANJUM-01,2009,93548.92965514,-132825.0375644099
ANJUM-01,2010,103469.57395711998,-51289.12758766004
ANJUM-01,2011,113680.49921965002,-98701.48685674998
ANJUM-01,2012,47714.511188134995,-110440.74976314994
ANJUM-01,2013,0.0,-93569.96149549496
ANJUM-01,2014,0.0,-22664.495378475025
ANJUM-01,2015,0.0,-35663.972402855
ANJUM-01,2016,0.0,42153.85906386003
ANJUM-01,2017,0.0,-7806.394208130019
